stdntid,grade,outcome,treatment,yearsstar,yearssmall,iswhite,isfreelunch,isfemale,school_wave_fe,f
14054,3,-1.3387729,0,4,0,1,1,0,26,1
14054,3,-2.1767151,0,4,0,1,1,0,26,7
14054,3,-.36343902,0,4,0,1,1,0,26,6
14054,3,-.44606334,0,4,0,1,1,0,26,8
14054,3,-1.662387,0,4,0,1,1,0,26,10
14056,3,.19955361,1,4,4,0,1,1,64,2
14056,3,.7532497,1,4,4,0,1,1,64,4
14056,3,.46817583,1,4,4,0,1,1,64,5
14056,3,.86436123,1,4,4,0,1,1,64,6
14056,3,-.038246747,1,4,4,0,1,1,64,3
14056,3,.4433533,1,4,4,0,1,1,64,7
14056,3,1.1771209,1,4,4,0,1,1,64,9
14056,3,.021321654,1,4,4,0,1,1,64,1
14056,3,1.1881438,1,4,4,0,1,1,64,10
14056,3,.86521113,1,4,4,0,1,1,64,8
14057,3,.024173059,0,2,1,0,1,1,68,3
14057,3,1.5575187,0,2,1,0,1,1,68,2
14057,3,1.6168172,0,2,1,0,1,1,68,1
14057,3,1.5410973,0,2,1,0,1,1,68,4
14057,3,.88257045,0,2,1,0,1,1,68,5
14057,3,.52525109,0,2,1,0,1,1,68,8
14057,3,.88003141,0,2,1,0,1,1,68,7
14057,3,.55741119,0,2,1,0,1,1,68,6
14059,3,1.6782979,0,4,1,0,1,1,61,3
14059,3,.46817583,0,4,1,0,1,1,61,5
14059,3,1.0683887,0,4,1,0,1,1,61,4
14059,3,1.423448,0,4,1,0,1,1,61,9
14059,3,.86521113,0,4,1,0,1,1,61,8
14059,3,.86436123,0,4,1,0,1,1,61,6
14059,3,.97912616,0,4,1,0,1,1,61,2
14059,3,1.0675483,0,4,1,0,1,1,61,1
14059,3,.4433533,0,4,1,0,1,1,61,7
14059,3,.78092521,0,4,1,0,1,1,61,10
14061,3,.55741119,1,4,2,0,1,0,71,6
14061,3,-.47518539,1,4,2,0,1,0,71,3
14061,3,-.91248518,1,4,2,0,1,0,71,4
14061,3,-.23712157,1,4,2,0,1,0,71,10
14061,3,.053781211,1,4,2,0,1,0,71,5
14061,3,.52525109,1,4,2,0,1,0,71,8
14061,3,-.34485766,1,4,2,0,1,0,71,1
14061,3,.0066752071,1,4,2,0,1,0,71,7
14061,3,-.68060893,1,4,2,0,1,0,71,2
14061,3,-.054514095,1,4,2,0,1,0,71,9
14062,3,.86436123,0,4,0,0,0,1,71,6
14062,3,.50132364,0,4,0,0,0,1,71,2
14062,3,.18022257,0,4,0,0,0,1,71,3
14062,3,-.75491565,0,4,0,0,0,1,71,4
14062,3,.86521113,0,4,0,0,0,1,71,8
14062,3,-.29254633,0,4,0,0,0,1,71,1
14062,3,.46817583,0,4,0,0,0,1,71,5
14062,3,1.3917532,0,4,0,0,0,1,71,10
14062,3,-1.5324761,0,4,0,0,0,1,71,9
14062,3,.4433533,0,4,0,0,0,1,71,7
14065,3,.51827931,0,4,0,1,0,0,27,1
14065,3,-1.5324761,0,4,0,1,0,0,27,9
14065,3,.72765112,0,4,0,1,0,0,27,2
14065,3,.86521113,0,4,0,1,0,0,27,8
14065,3,-.10212767,0,4,0,1,0,0,27,4
14065,3,-1.4587777,0,4,0,1,0,0,27,10
14065,3,.88257045,0,4,0,1,0,0,27,5
14065,3,.86436123,0,4,0,1,0,0,27,6
14065,3,1.3974088,0,4,0,1,0,0,27,3
14065,3,.88003141,0,4,0,1,0,0,27,7
14066,3,-.36343902,0,2,0,0,1,0,64,6
14066,3,.88257045,0,2,0,0,1,0,64,5
14066,3,-1.0993835,0,2,0,0,1,0,64,3
14066,3,.88003141,0,2,0,0,1,0,64,7
14066,3,-.37883893,0,2,0,0,1,0,64,2
14066,3,1.0683887,0,2,0,0,1,0,64,4
14066,3,.67521328,0,2,0,0,1,0,64,1
14066,3,-.44606334,0,2,0,0,1,0,64,8
14069,3,.88257045,0,4,1,0,1,1,65,5
14069,3,-.43977663,0,4,1,0,1,1,65,4
14069,3,-.37101331,0,4,1,0,1,1,65,1
14069,3,.2504611,0,4,1,0,1,1,65,6
14069,3,-.20280641,0,4,1,0,1,1,65,2
14069,3,.23385675,0,4,1,0,1,1,65,8
14069,3,-.13187645,0,4,1,0,1,1,65,3
14069,3,.88003141,0,4,1,0,1,1,65,7
14069,3,-.44073093,0,4,1,0,1,1,65,10
14069,3,.43813992,0,4,1,0,1,1,65,9
14071,3,.86436123,1,2,2,1,1,1,20,6
14071,3,.89805037,1,2,2,1,1,1,20,3
14071,3,.6844669,1,2,2,1,1,1,20,9
14071,3,.37370649,1,2,2,1,1,1,20,10
14071,3,1.8787463,1,2,2,1,1,1,20,4
14071,3,.96292561,1,2,2,1,1,1,20,1
14071,3,.86521113,1,2,2,1,1,1,20,8
14071,3,.88257045,1,2,2,1,1,1,20,5
14071,3,.88003141,1,2,2,1,1,1,20,7
14071,3,1.4066337,1,2,2,1,1,1,20,2
14074,3,.32529113,0,2,0,1,0,0,168,2
14074,3,.55741119,0,2,0,1,0,0,168,6
14074,3,1.2413592,0,2,0,1,0,0,168,3
14074,3,-1.7788031,0,2,0,1,0,0,168,9
14074,3,-.43977663,0,2,0,1,0,0,168,4
14074,3,.46817583,0,2,0,1,0,0,168,5
14074,3,-.033512216,0,2,0,1,0,0,168,10
14074,3,.52525109,0,2,0,1,0,0,168,8
14076,3,.80599159,0,4,0,1,0,1,30,1
14076,3,.37558612,0,4,0,1,0,1,30,2
14076,3,.89805037,0,4,0,1,0,1,30,3
14076,3,-1.051559,0,4,0,1,0,1,30,10
14076,3,.86521113,0,4,0,1,0,1,30,8
14076,3,.88257045,0,4,0,1,0,1,30,5
14076,3,-1.0398221,0,4,0,1,0,1,30,9
14076,3,.86436123,0,4,0,1,0,1,30,6
14076,3,.88003141,0,4,0,1,0,1,30,7
14076,3,.28054115,0,4,0,1,0,1,30,4
14079,3,.72765112,0,4,0,1,0,0,43,2
14079,3,.71079093,0,4,0,1,0,0,43,3
14079,3,-.01208795,0,4,0,1,0,0,43,4
14079,3,.59674627,0,4,0,1,0,0,43,1
14081,3,-.79349512,1,4,4,1,0,1,31,9
14081,3,.88003141,1,4,4,1,0,1,31,7
14081,3,-.23712157,1,4,4,1,0,1,31,10
14081,3,2.4640045,1,4,4,1,0,1,31,4
14081,3,.51827931,1,4,4,1,0,1,31,1
14081,3,.65220863,1,4,4,1,0,1,31,2
14081,3,.5235315,1,4,4,1,0,1,31,3
14081,3,.88257045,1,4,4,1,0,1,31,5
14081,3,.2504611,1,4,4,1,0,1,31,6
14081,3,.23385675,1,4,4,1,0,1,31,8
14082,3,-.36343902,0,4,0,1,1,1,31,6
14082,3,1.3917532,0,4,0,1,1,1,31,10
14082,3,-.25671607,0,4,0,1,1,1,31,3
14082,3,-.43977663,0,4,0,1,1,1,31,4
14082,3,.053781211,0,4,0,1,1,1,31,5
14082,3,-.030989677,0,4,0,1,1,1,31,1
14082,3,-.44606334,0,4,0,1,1,1,31,8
14082,3,.098963603,0,4,0,1,1,1,31,2
14082,3,.0066752071,0,4,0,1,1,1,31,7
14082,3,1.423448,0,4,0,1,1,1,31,9
14084,3,.17825565,0,4,0,0,1,0,37,1
14084,3,-2.3886921,0,4,0,0,1,0,37,8
14084,3,-.63123488,0,4,0,0,1,0,37,3
14084,3,-1.4587777,0,4,0,0,1,0,37,10
14084,3,-1.1894026,0,4,0,0,1,0,37,5
14084,3,-1.303359,0,4,0,0,1,0,37,7
14084,3,-.85664147,0,4,0,0,1,0,37,2
14084,3,.61819011,0,4,0,0,1,0,37,4
14084,3,-2.2714572,0,4,0,0,1,0,37,9
14084,3,-2.2051394,0,4,0,0,1,0,37,6
14088,3,.1679915,0,4,2,0,1,1,53,4
14088,3,.14925861,0,4,2,0,1,1,53,2
14088,3,-.033512216,0,4,2,0,1,1,53,10
14088,3,.2504611,0,4,2,0,1,1,53,6
14088,3,-1.3490627,0,4,2,0,1,1,53,3
14088,3,.23056698,0,4,2,0,1,1,53,1
14088,3,.46817583,0,4,2,0,1,1,53,5
14088,3,.43813992,0,4,2,0,1,1,53,9
14088,3,.4433533,0,4,2,0,1,1,53,7
14088,3,.23385675,0,4,2,0,1,1,53,8
14096,3,-.55487144,1,4,4,0,1,0,37,2
14096,3,.4433533,1,4,4,0,1,0,37,7
14096,3,-.13187645,1,4,4,0,1,0,37,3
14096,3,-.68738586,1,4,4,0,1,0,37,4
14096,3,-.056488961,1,4,4,0,1,0,37,6
14096,3,.17009714,1,4,4,0,1,0,37,10
14096,3,-.42332464,1,4,4,0,1,0,37,1
14096,3,.46817583,1,4,4,0,1,0,37,5
14096,3,-.10610329,1,4,4,0,1,0,37,8
14096,3,1.1771209,1,4,4,0,1,0,37,9
14098,3,1.1460153,1,4,4,1,0,1,9,1
14098,3,.0066752071,1,4,4,1,0,1,9,7
14098,3,.52525109,1,4,4,1,0,1,9,8
14098,3,.37058088,1,4,4,1,0,1,9,4
14098,3,.053781211,1,4,4,1,0,1,9,5
14098,3,.55741119,1,4,4,1,0,1,9,6
14098,3,-.37883893,1,4,4,1,0,1,9,2
14098,3,1.02289,1,4,4,1,0,1,9,3
14098,3,-.033512216,1,4,4,1,0,1,9,10
14098,3,-.054514095,1,4,4,1,0,1,9,9
14099,3,.97912616,0,4,0,1,0,0,41,2
14099,3,-.54716808,0,4,0,1,0,0,41,9
14099,3,-.64434028,0,4,0,1,0,0,41,10
14099,3,.86436123,0,4,0,1,0,0,41,6
14099,3,.053781211,0,4,0,1,0,0,41,5
14099,3,1.2709781,0,4,0,1,0,0,41,4
14099,3,1.8655573,0,4,0,1,0,0,41,3
14099,3,.86521113,0,4,0,1,0,0,41,8
14099,3,1.2506379,0,4,0,1,0,0,41,1
14099,3,.0066752071,0,4,0,1,0,0,41,7
14100,3,-.23712157,0,4,0,0,0,1,48,10
14100,3,.86436123,0,4,0,0,0,1,48,6
14100,3,1.3974088,0,4,0,0,0,1,48,3
14100,3,.1918129,0,4,0,0,0,1,48,9
14100,3,.88003141,0,4,0,0,0,1,48,7
14100,3,.86521113,0,4,0,0,0,1,48,8
14100,3,1.6168172,0,4,0,0,0,1,48,1
14100,3,.88257045,0,4,0,0,0,1,48,5
14100,3,.048668604,0,4,0,0,0,1,48,2
14100,3,1.2709781,0,4,0,0,0,1,48,4
14101,3,.88003141,0,4,0,1,0,1,5,7
14101,3,-.20280641,0,4,0,1,0,1,5,2
14101,3,-1.662387,0,4,0,1,0,1,5,10
14101,3,.88257045,0,4,0,1,0,1,5,5
14101,3,.86436123,0,4,0,1,0,1,5,6
14101,3,.18022257,0,4,0,1,0,1,5,3
14101,3,.86521113,0,4,0,1,0,1,5,8
14101,3,-.28220713,0,4,0,1,0,1,5,4
14101,3,-3.2567651,0,4,0,1,0,1,5,9
14101,3,-.240235,0,4,0,1,0,1,5,1
14102,3,.86436123,1,4,4,1,0,1,36,6
14102,3,-1.051559,1,4,4,1,0,1,36,10
14102,3,.88003141,1,4,4,1,0,1,36,7
14102,3,.86521113,1,4,4,1,0,1,36,8
14102,3,.88257045,1,4,4,1,0,1,36,5
14102,3,-.054514095,1,4,4,1,0,1,36,9
14102,3,.37058088,1,4,4,1,0,1,36,4
14102,3,-.13187645,1,4,4,1,0,1,36,3
14102,3,-.13561234,1,4,4,1,0,1,36,1
14102,3,.65220863,1,4,4,1,0,1,36,2
14106,3,.88257045,0,4,0,1,1,0,33,5
14106,3,2.4640045,0,4,0,1,1,0,33,4
14106,3,.86436123,0,4,0,1,1,0,33,6
14106,3,.6844669,0,4,0,1,1,0,33,9
14106,3,1.7084037,0,4,0,1,1,0,33,2
14106,3,1.2506379,0,4,0,1,1,0,33,1
14106,3,.86521113,0,4,0,1,1,0,33,8
14106,3,.88003141,0,4,0,1,1,0,33,7
14106,3,.98453456,0,4,0,1,1,0,33,10
14106,3,1.6782979,0,4,0,1,1,0,33,3
14107,3,-.84495538,0,4,0,0,1,1,55,4
14107,3,.2504611,0,4,0,0,1,1,55,6
14107,3,-.1525114,0,4,0,0,1,1,55,2
14107,3,1.6697749,0,4,0,0,1,1,55,9
14107,3,-.4300029,0,4,0,0,1,1,55,7
14107,3,.27385229,0,4,0,0,1,1,55,3
14107,3,-.36061341,0,4,0,0,1,1,55,5
14107,3,.23385675,0,4,0,0,1,1,55,8
14107,3,-.240235,0,4,0,0,1,1,55,1
14107,3,.57731587,0,4,0,0,1,1,55,10
14108,3,1.0797162,1,4,4,1,0,0,31,2
14108,3,.4433533,1,4,4,1,0,0,31,7
14108,3,.52525109,1,4,4,1,0,0,31,8
14108,3,-.23712157,1,4,4,1,0,0,31,10
14108,3,.55741119,1,4,4,1,0,0,31,6
14108,3,.48313054,1,4,4,1,0,0,31,4
14108,3,1.8655573,1,4,4,1,0,0,31,3
14108,3,.46817583,1,4,4,1,0,0,31,5
14108,3,1.0675483,1,4,4,1,0,0,31,1
14108,3,-1.0398221,1,4,4,1,0,0,31,9
14109,3,.4433533,0,4,3,1,0,1,4,7
14109,3,.86436123,0,4,3,1,0,1,4,6
14109,3,-.13187645,0,4,3,1,0,1,4,3
14109,3,.46817583,0,4,3,1,0,1,4,5
14109,3,.86521113,0,4,3,1,0,1,4,8
14109,3,.23056698,0,4,3,1,0,1,4,1
14109,3,.61819011,0,4,3,1,0,1,4,4
14109,3,.80309367,0,4,3,1,0,1,4,2
14109,3,-.054514095,0,4,3,1,0,1,4,9
14109,3,.37370649,0,4,3,1,0,1,4,10
14111,3,.4433533,1,4,4,1,0,1,4,7
14111,3,1.8787463,1,4,4,1,0,1,4,4
14111,3,-.25671607,1,4,4,1,0,1,4,3
14111,3,-.0016263996,1,4,4,1,0,1,4,2
14111,3,-.054514095,1,4,4,1,0,1,4,9
14111,3,-.033512216,1,4,4,1,0,1,4,10
14111,3,.55741119,1,4,4,1,0,1,4,6
14111,3,.46817583,1,4,4,1,0,1,4,5
14111,3,.8844586,1,4,4,1,0,1,4,1
14111,3,.52525109,1,4,4,1,0,1,4,8
14115,3,-.1525114,0,4,0,0,1,0,68,2
14115,3,.88257045,0,4,0,0,1,0,68,5
14115,3,.55741119,0,4,0,0,1,0,68,6
14115,3,.17825565,0,4,0,0,1,0,68,1
14115,3,.52525109,0,4,0,0,1,0,68,8
14115,3,.57731587,0,4,0,0,1,0,68,10
14115,3,.48313054,0,4,0,0,1,0,68,4
14115,3,.1918129,0,4,0,0,1,0,68,9
14115,3,.88003141,0,4,0,0,1,0,68,7
14116,3,.32529113,0,4,0,1,0,0,41,2
14116,3,-1.2861491,0,4,0,1,0,0,41,9
14116,3,.67521328,0,4,0,1,0,0,41,1
14116,3,-2.4768245,0,4,0,1,0,0,41,10
14116,3,.52525109,0,4,0,1,0,0,41,8
14116,3,-.10212767,0,4,0,1,0,0,41,4
14116,3,.88003141,0,4,0,1,0,0,41,7
14116,3,.88257045,0,4,0,1,0,0,41,5
14116,3,.89805037,0,4,0,1,0,0,41,3
14116,3,.55741119,0,4,0,1,0,0,41,6
14117,3,-2.2649016,0,4,1,0,1,0,52,2
14117,3,-1.2276242,0,4,1,0,1,0,52,4
14117,3,-1.7235816,0,4,1,0,1,0,52,3
14117,3,-1.0398221,0,4,1,0,1,0,52,9
14117,3,-1.5218626,0,4,1,0,1,0,52,1
14117,3,-.033512216,0,4,1,0,1,0,52,10
14118,3,.2504611,0,2,0,0,1,0,205,6
14118,3,.23385675,0,2,0,0,1,0,205,8
14118,3,.28054115,0,2,0,0,1,0,205,4
14118,3,.57731587,0,2,0,0,1,0,205,10
14118,3,-.13187645,0,2,0,0,1,0,205,3
14118,3,.37558612,0,2,0,0,1,0,205,2
14118,3,.1918129,0,2,0,0,1,0,205,9
14118,3,.72752458,0,2,0,0,1,0,205,1
14118,3,.88257045,0,2,0,0,1,0,205,5
14118,3,.88003141,0,2,0,0,1,0,205,7
14119,3,-.78119898,0,4,0,1,1,0,9,2
14119,3,-.29254633,0,4,0,1,1,0,9,1
14119,3,-2.5177841,0,4,0,1,1,0,9,9
14119,3,-.64434028,0,4,0,1,1,0,9,10
14119,3,-.84495538,0,4,0,1,1,0,9,4
14119,3,-2.1767151,0,4,0,1,1,0,9,7
14119,3,-.73745763,0,4,0,1,1,0,9,8
14119,3,-2.0181918,0,4,0,1,1,0,9,5
14119,3,-.67038912,0,4,0,1,1,0,9,6
14119,3,-.13187645,0,4,0,1,1,0,9,3
14120,3,.86521113,0,4,0,0,0,0,55,8
14120,3,.86436123,0,4,0,0,0,0,55,6
14120,3,.4433533,0,4,0,0,0,0,55,7
14120,3,-.13561234,0,4,0,0,0,0,55,1
14120,3,.024173059,0,4,0,0,0,0,55,3
14120,3,.7532497,0,4,0,0,0,0,55,4
14120,3,.46817583,0,4,0,0,0,0,55,5
14120,3,.43813992,0,4,0,0,0,0,55,9
14120,3,-.051921401,0,4,0,0,0,0,55,2
14120,3,.17009714,0,4,0,0,0,0,55,10
14121,3,-.10610329,0,4,0,0,1,0,52,8
14121,3,1.0675483,0,4,0,0,1,0,52,1
14121,3,.88257045,0,4,0,0,1,0,52,5
14121,3,.27385229,0,4,0,0,1,0,52,3
14121,3,.91081923,0,4,0,0,1,0,52,4
14121,3,.88003141,0,4,0,0,1,0,52,7
14121,3,-.44073093,0,4,0,0,1,0,52,10
14121,3,-.056488961,0,4,0,0,1,0,52,6
14121,3,-.79349512,0,4,0,0,1,0,52,9
14121,3,-.10221641,0,4,0,0,1,0,52,2
14124,3,-.86668098,0,4,0,0,1,1,57,7
14124,3,-1.2087065,0,4,0,0,1,1,57,2
14124,3,.1918129,0,4,0,0,1,1,57,9
14124,3,-.64434028,0,4,0,0,1,1,57,10
14124,3,-.37224683,0,4,0,0,1,1,57,4
14124,3,-1.0369637,0,4,0,0,1,1,57,3
14124,3,-.77500802,0,4,0,0,1,1,57,5
14124,3,.021321654,0,4,0,0,1,1,57,1
14124,3,-1.7087721,0,4,0,0,1,1,57,8
14124,3,-1.5912393,0,4,0,0,1,1,57,6
14127,3,1.8787463,0,4,3,1,0,1,38,4
14127,3,.88257045,0,4,3,1,0,1,38,5
14127,3,1.9045296,0,4,3,1,0,1,38,1
14127,3,3.4184339,0,4,3,1,0,1,38,2
14127,3,.86521113,0,4,3,1,0,1,38,8
14127,3,.88003141,0,4,3,1,0,1,38,7
14127,3,1.5222484,0,4,3,1,0,1,38,3
14127,3,.86436123,0,4,3,1,0,1,38,6
14127,3,.43813992,0,4,3,1,0,1,38,9
14127,3,.78092521,0,4,3,1,0,1,38,10
14128,3,.80599159,0,4,0,1,0,0,39,1
14128,3,.37370649,0,4,0,1,0,0,39,10
14128,3,.61819011,0,4,0,1,0,0,39,4
14128,3,.86436123,0,4,0,1,0,0,39,6
14128,3,.86521113,0,4,0,1,0,0,39,8
14128,3,.88257045,0,4,0,1,0,0,39,5
14128,3,1.1477295,0,4,0,1,0,0,39,3
14128,3,.57676613,0,4,0,1,0,0,39,2
14128,3,1.9161019,0,4,0,1,0,0,39,9
14128,3,.88003141,0,4,0,1,0,0,39,7
14129,3,.4433533,0,4,0,1,1,0,40,7
14129,3,2.0528169,0,4,0,1,1,0,40,3
14129,3,.073632985,0,4,0,1,1,0,40,1
14129,3,.86521113,0,4,0,1,1,0,40,8
14129,3,.14925861,0,4,0,1,1,0,40,2
14129,3,-.01208795,0,4,0,1,1,0,40,4
14129,3,1.798972,0,4,0,1,1,0,40,10
14129,3,.86436123,0,4,0,1,1,0,40,6
14129,3,-.054514095,0,4,0,1,1,0,40,9
14129,3,.46817583,0,4,0,1,1,0,40,5
14130,3,.80599159,0,4,0,1,1,0,39,1
14130,3,.4433533,0,4,0,1,1,0,39,7
14130,3,.71079093,0,4,0,1,1,0,39,3
14130,3,.86521113,0,4,0,1,1,0,39,8
14130,3,1.7084037,0,4,0,1,1,0,39,2
14130,3,.48313054,0,4,0,1,1,0,39,4
14130,3,.86436123,0,4,0,1,1,0,39,6
14130,3,.46817583,0,4,0,1,1,0,39,5
14130,3,.43813992,0,4,0,1,1,0,39,9
14130,3,1.3917532,0,4,0,1,1,0,39,10
14131,3,-1.7087721,0,4,0,0,1,1,55,8
14131,3,.6844669,0,4,0,0,1,1,55,9
14131,3,-.36061341,0,4,0,0,1,1,55,5
14131,3,-1.0993835,0,4,0,0,1,1,55,3
14131,3,-.4300029,0,4,0,0,1,1,55,7
14131,3,-.1921674,0,4,0,0,1,1,55,4
14131,3,-.60641432,0,4,0,0,1,1,55,1
14131,3,-.44073093,0,4,0,0,1,1,55,10
14131,3,-1.686509,0,4,0,0,1,1,55,2
14131,3,-1.5912393,0,4,0,0,1,1,55,6
14132,3,.45102862,0,4,0,1,0,1,39,2
14132,3,.42990181,0,4,0,1,0,1,39,3
14132,3,.88257045,0,4,0,1,0,1,39,5
14132,3,1.423448,0,4,0,1,0,1,39,9
14132,3,.86521113,0,4,0,1,0,1,39,8
14132,3,.59674627,0,4,0,1,0,1,39,1
14132,3,.86436123,0,4,0,1,0,1,39,6
14132,3,.88003141,0,4,0,1,0,1,39,7
14132,3,.37058088,0,4,0,1,0,1,39,4
14132,3,.78092521,0,4,0,1,0,1,39,10
14133,3,-.86797094,0,4,0,1,1,0,39,1
14133,3,-.63031393,0,4,0,1,1,0,39,2
14133,3,-1.1894026,0,4,0,1,1,0,39,5
14133,3,-1.5675321,0,4,0,1,1,0,39,3
14133,3,-.36343902,0,4,0,1,1,0,39,6
14133,3,-.44606334,0,4,0,1,1,0,39,8
14133,3,.1918129,0,4,0,1,1,0,39,9
14133,3,-1.303359,0,4,0,1,1,0,39,7
14133,3,-1.8659964,0,4,0,1,1,0,39,10
14133,3,-.10212767,0,4,0,1,1,0,39,4
14134,3,-2.02513,0,4,0,1,0,0,38,9
14134,3,-.10212767,0,4,0,1,0,0,38,4
14134,3,.86436123,0,4,0,1,0,0,38,6
14134,3,.4433533,0,4,0,1,0,0,38,7
14134,3,.71079093,0,4,0,1,0,0,38,3
14134,3,.46817583,0,4,0,1,0,0,38,5
14134,3,1.1881438,0,4,0,1,0,0,38,10
14134,3,.86521113,0,4,0,1,0,0,38,8
14134,3,.12594432,0,4,0,1,0,0,38,1
14134,3,1.7084037,0,4,0,1,0,0,38,2
14140,3,.86521113,0,4,0,1,0,0,40,8
14140,3,.67521328,0,4,0,1,0,0,40,1
14140,3,.86436123,0,4,0,1,0,0,40,6
14140,3,-.36061341,0,4,0,1,0,0,40,5
14140,3,.61819011,0,4,0,1,0,0,40,4
14140,3,-.30084109,0,4,0,1,0,0,40,9
14140,3,.61716121,0,4,0,1,0,0,40,3
14140,3,-.4300029,0,4,0,1,0,0,40,7
14140,3,.72765112,0,4,0,1,0,0,40,2
14140,3,-.44073093,0,4,0,1,0,0,40,10
14141,3,-.29254633,0,4,0,1,1,1,40,1
14141,3,.86436123,0,4,0,1,1,1,40,6
14141,3,.86521113,0,4,0,1,1,1,40,8
14141,3,.5235315,0,4,0,1,1,1,40,3
14141,3,.37370649,0,4,0,1,1,1,40,10
14141,3,.88257045,0,4,0,1,1,1,40,5
14141,3,.24984862,0,4,0,1,1,1,40,2
14141,3,.6844669,0,4,0,1,1,1,40,9
14141,3,.88003141,0,4,0,1,1,1,40,7
14141,3,-.84495538,0,4,0,1,1,1,40,4
14142,3,.48313054,0,4,1,1,0,0,40,4
14142,3,.46817583,0,4,1,1,0,0,40,5
14142,3,.97912616,0,4,1,1,0,0,40,2
14142,3,-.30084109,0,4,1,1,0,0,40,9
14142,3,.86436123,0,4,1,1,0,0,40,6
14142,3,-.63123488,0,4,1,1,0,0,40,3
14142,3,.4433533,0,4,1,1,0,0,40,7
14142,3,.86521113,0,4,1,1,0,0,40,8
14142,3,.57731587,0,4,1,1,0,0,40,10
14142,3,.46596795,0,4,1,1,0,0,40,1
14143,3,.024173059,0,4,0,1,0,1,49,3
14143,3,.33518964,0,4,0,1,0,1,49,1
14143,3,1.1803062,0,4,0,1,0,1,49,2
14143,3,.78092521,0,4,0,1,0,1,49,10
14143,3,.46817583,0,4,0,1,0,1,49,5
14143,3,.91081923,0,4,0,1,0,1,49,4
14143,3,.4433533,0,4,0,1,0,1,49,7
14143,3,.86436123,0,4,0,1,0,1,49,6
14143,3,.86521113,0,4,0,1,0,1,49,8
14143,3,1.423448,0,4,0,1,0,1,49,9
14144,3,1.8787463,0,4,0,1,0,1,40,4
14144,3,.88003141,0,4,0,1,0,1,40,7
14144,3,1.8844362,0,4,0,1,0,1,40,2
14144,3,.88257045,0,4,0,1,0,1,40,5
14144,3,.98453456,0,4,0,1,0,1,40,10
14144,3,1.2413592,0,4,0,1,0,1,40,3
14144,3,-.054514095,0,4,0,1,0,1,40,9
14144,3,1.2506379,0,4,0,1,0,1,40,1
14144,3,.86521113,0,4,0,1,0,1,40,8
14144,3,.86436123,0,4,0,1,0,1,40,6
14148,3,-.10610329,0,4,0,0,1,0,55,8
14148,3,.4433533,0,4,0,0,1,0,55,7
14148,3,1.9161019,0,4,0,0,1,0,55,9
14148,3,-.056488961,0,4,0,0,1,0,55,6
14148,3,-1.0025249,0,4,0,0,1,0,55,4
14148,3,-.033512216,0,4,0,0,1,0,55,10
14148,3,-.68488127,0,4,0,0,1,0,55,1
14148,3,.80309367,0,4,0,0,1,0,55,2
14148,3,-.41276559,0,4,0,0,1,0,55,3
14148,3,.46817583,0,4,0,0,1,0,55,5
14149,3,-1.0774177,0,4,0,1,1,0,41,8
14149,3,-1.2866429,0,4,0,1,1,0,41,3
14149,3,-2.3065326,0,4,0,1,1,0,41,1
14149,3,-1.2276242,0,4,0,1,1,0,41,4
14149,3,-1.2841489,0,4,0,1,1,0,41,2
14149,3,-2.0181918,0,4,0,1,1,0,41,5
14149,3,.1918129,0,4,0,1,1,0,41,9
14149,3,-.97733921,0,4,0,1,1,0,41,6
14149,3,-.44073093,0,4,0,1,1,0,41,10
14149,3,-2.1767151,0,4,0,1,1,0,41,7
14150,3,-1.6037972,0,4,2,1,1,1,41,5
14150,3,-.23712157,0,4,2,1,1,1,41,10
14150,3,-1.5480182,0,4,2,1,1,1,41,1
14150,3,-1.7860013,0,4,2,1,1,1,41,3
14150,3,-1.0075265,0,4,2,1,1,1,41,2
14150,3,-.52981639,0,4,2,1,1,1,41,4
14150,3,-2.2051394,0,4,2,1,1,1,41,6
14150,3,-1.7400372,0,4,2,1,1,1,41,7
14150,3,-.054514095,0,4,2,1,1,1,41,9
14150,3,-2.3886921,0,4,2,1,1,1,41,8
14151,3,.88003141,0,1,0,0,0,0,282,7
14151,3,.86521113,0,1,0,0,0,0,282,8
14151,3,.27385229,0,1,0,0,0,0,282,3
14151,3,.57676613,0,1,0,0,0,0,282,2
14151,3,.021321654,0,1,0,0,0,0,282,1
14151,3,.88257045,0,1,0,0,0,0,282,5
14151,3,.86436123,0,1,0,0,0,0,282,6
14151,3,-.43977663,0,1,0,0,0,0,282,4
14152,3,-1.3851937,0,3,0,0,1,0,143,4
14152,3,.43813992,0,3,0,0,1,0,143,9
14152,3,-.77500802,0,3,0,0,1,0,143,5
14152,3,-.97733921,0,3,0,0,1,0,143,6
14152,3,-.86668098,0,3,0,0,1,0,143,7
14152,3,-1.0774177,0,3,0,0,1,0,143,8
14152,3,.61716121,0,3,0,0,1,0,143,3
14152,3,-.75605142,0,3,0,0,1,0,143,2
14152,3,2.6134093,0,3,0,0,1,0,143,10
14152,3,-1.1556833,0,3,0,0,1,0,143,1
14157,3,-.44606334,0,4,1,1,0,1,29,8
14157,3,.88257045,0,4,1,1,0,1,29,5
14157,3,-.20280641,0,4,1,1,0,1,29,2
14157,3,.88003141,0,4,1,1,0,1,29,7
14157,3,-.054514095,0,4,1,1,0,1,29,9
14157,3,.98453456,0,4,1,1,0,1,29,10
14157,3,.11780277,0,4,1,1,0,1,29,3
14157,3,-.030989677,0,4,1,1,0,1,29,1
